source_system,source_record_id,purchase_number,title,customer_name,customer_inn,publication_date,amount_rub,source_url,match_quality
EIS,0139300007525000125,0139300007525000125,"№ 0139300007525000125 Определение поставщика завершено Объект закупки Ремонт автодороги от СОШ №1 до отделения Сбербанк а ул. Ленина 54 Организация, осуществляющая размещение АДМИНИСТРАЦИЯ ТАШТАГОЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА Начальная цена 8 896 403,21 ₽ Размещено 25.12.2025 Обновлено 13.01.2026 Окончание подачи заявок 12.01.2026 [FIO] плана-графика Жалоба 223-ФЗ Иной способ",АДМИНИСТРАЦИЯ ТАШТАГОЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,,2025-12-25,8896403.21,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,candidate_text_search_only
EIS,32515536358,32515536358,"№ [SNILS] Закупка завершена Объект закупки Услуги ПАО Сбербанк по сбору платежей с населения Заказчик АКЦИОНЕРНОЕ ОБЩЕСТВО ""УЛЬЯНОВСКЭНЕРГО"" Начальная цена 4 600 000,00 ₽ Размещено 16.12.2025 Обновлено 16.12.2025 [FIO] закупки Жалоба 223-ФЗ Иной способ","АКЦИОНЕРНОЕ ОБЩЕСТВО ""УЛЬЯНОВСКЭНЕРГО""",,2025-12-16,4600000.00,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%9F%D0%90%D0%9E+%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,candidate_text_search_only
EIS,0851300007125000104,0851300007125000104,"№ 0851300007125000104 Определение поставщика завершено Объект закупки Оказание услуг по обязательному страхован ию гражданской ответственности владельцев транспортных средств (ОСАГО) Заказчик МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА НОВОСИБИРСКА ""ПЕРВОМАЙСКОЕ"" Начальная цена 868 229,48 ₽ Размещено 03.12.2025 Обновлено 11.12.2025 Окончание подачи заявок 11.12.2025 [FIO] документы об исполнении Позиция плана-графика Жалоба 44-ФЗ Электронный аукцион","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА НОВОСИБИРСКА ""ПЕРВОМАЙСКОЕ""",,2025-12-03,868229.48,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA+%D0%A1%D1%82%D1%80%D0%B0%D1%85%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,candidate_text_search_only
EIS,0348500001825000361,0348500001825000361,"№ 0348500001825000361 Определение поставщика завершено Объект закупки Оказание услуг по страхован ию обязательной автогражданской ответственности (ОСАГО) Заказчик ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""МОСКОВСКАЯ ОБЛАСТНАЯ СТАНЦИЯ СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ"" Начальная цена 17 566 747,00 ₽ Размещено 02.12.2025 Обновлено 11.12.2025 Окончание подачи заявок 10.12.2025 [FIO] документы об исполнении Позиция плана-графика Жалоба 44-ФЗ Электронный аукцион","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""МОСКОВСКАЯ ОБЛАСТНАЯ СТАНЦИЯ СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ""",,2025-12-02,17566747.00,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA+%D0%A1%D1%82%D1%80%D0%B0%D1%85%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,candidate_text_search_only
EIS,0309100002725000031,0309100002725000031,"№ 0309100002725000031 Определение поставщика завершено Объект закупки Выполнение работ по капитал ьному ремонту кровли административного здания управления (здание сбербанк а) №6, расположенного по адресу: [FIO] Мордовия, Зубово-Полянский район, р.п. Явас, ул. Комсомольская, д. 25 Заказчик ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""БАЗА МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО И ВОЕННОГО СНАБЖЕНИЯ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РЕСПУБЛИКЕ МОРДОВИЯ"" Начальная цена 1 278 104,57 ₽ Размещено 12.11.2025 Обновлено 24.11.2025 Окончание подачи заявок 20.11.2025 [FIO] документы об исполнении Позиция плана-графика Жалоба Электронный аукцион на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с п. 8 ч. 1 ст. 33 Закона № 44-ФЗ ' > 44-ФЗ Электронный аукцион на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с п. 8 ч. 1 ст. 33 З","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""БАЗА МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО И ВОЕННОГО СНАБЖЕНИЯ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РЕСПУБЛИКЕ МОРДОВИЯ""",,2025-11-12,1278104.57,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA+%D0%9A%D0%B0%D0%BF%D0%B8%D1%82%D0%B0%D0%BB&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,candidate_text_search_only
EIS,0309100002725000032,0309100002725000032,"№ 0309100002725000032 Определение поставщика завершено Объект закупки Выполнение работ по капитал ьному ремонту фасада административного здания управления (здание сбербанк а) №6, расположенного по адресу: [FIO] Мордовия, Зубово-Полянский район, р.п. Явас, ул. Комсомольская, д. 25 Заказчик ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""БАЗА МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО И ВОЕННОГО СНАБЖЕНИЯ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РЕСПУБЛИКЕ МОРДОВИЯ"" Начальная цена 4 911 784,80 ₽ Размещено 12.11.2025 Обновлено 24.11.2025 Окончание подачи заявок 20.11.2025 [FIO] документы об исполнении Позиция плана-графика Жалоба Электронный аукцион на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с п. 8 ч. 1 ст. 33 Закона № 44-ФЗ ' > 44-ФЗ Электронный аукцион на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с п. 8 ч. 1 ст. 33 З","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""БАЗА МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО И ВОЕННОГО СНАБЖЕНИЯ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РЕСПУБЛИКЕ МОРДОВИЯ""",,2025-11-12,4911784.80,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA+%D0%9A%D0%B0%D0%BF%D0%B8%D1%82%D0%B0%D0%BB&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,candidate_text_search_only
EIS,32515413283,32515413283,"№ [SNILS] Закупка завершена Объект закупки Оказание услуг по проведению расчетов между между ПАО Сбербанк и предприятием по операциям оплаты товаров/услуг с условием постоплаты оказанных банком услуг с использованием банковских карт (эквайринг) Заказчик ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ЗДОРОВЬЯ ДЕТЕЙ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОСС ИЙСКОЙ ФЕДЕРАЦИИ Начальная цена 6 000 000,00 ₽ Размещено 18.11.2025 Обновлено 18.11.2025 [FIO] закупки Жалоба 223-ФЗ Иной способ","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ЗДОРОВЬЯ ДЕТЕЙ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОСС ИЙСКОЙ ФЕДЕРАЦИИ",,2025-11-18,6000000.00,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,candidate_text_search_only
EIS,0145300020725000021,0145300020725000021,"№ 0145300020725000021 Определение поставщика завершено Объект закупки Ремонт уч аст ка автомобильной дороги общего пользования местного значения по ул. Молодежная (напротив Сбербанк а) в г.п. Вознесенье Подпорожского района Ленинградской обл аст и Заказчик АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВОЗНЕСЕНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ ПОДПОРОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛ АСТ И"" Начальная цена 1 499 093,86 ₽ Размещено 02.10.2025 Обновлено 13.10.2025 Окончание подачи заявок 09.10.2025 [FIO] документы об исполнении Позиция плана-графика Жалоба 44-ФЗ Запрос котировок в электронной форме","АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВОЗНЕСЕНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ ПОДПОРОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛ АСТ И""",,2025-10-02,1499093.86,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA-%D0%90%D0%A1%D0%A2&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,candidate_text_search_only
EIS,32515256359,32515256359,"№ [SNILS] Закупка завершена Объект закупки Оказание услуг по проведению расчетов по операциям, совершенным с использованием банковских карт с ПАО "" Сбербанк России "" для нужд Пятигорского медико-фармацевтического института-филиала ФГБОУ ВО ВолгГМУ [FIO] ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОСС ИЙСКОЙ ФЕДЕРАЦИИ Начальная цена 950 000,00 ₽ Размещено 30.09.2025 Обновлено 30.09.2025 [FIO] закупки Жалоба Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства ' > 223-ФЗ Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОСС ИЙСКОЙ ФЕДЕРАЦИИ",,2025-09-30,950000.00,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,candidate_text_search_only
EIS,32515227990,32515227990,"№ [SNILS] Закупка завершена Объект закупки Выполнение работ по изменению в интеграцию КИС «Global» с прямым платёжным шлюзом Сбербанк а Заказчик ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""САНАТОРИЙ РАБОТНИКОВ ОРГАНОВ ПРОКУРАТУРЫ РОСС ИЙСКОЙ ФЕДЕРАЦИИ ""ЭЛЕКТРОНИКА"" Начальная цена 175 000,00 ₽ Размещено 19.09.2025 Обновлено 29.09.2025 Окончание подачи заявок 26.09.2025 [FIO] закупки Жалоба 223-ФЗ Иной способ","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""САНАТОРИЙ РАБОТНИКОВ ОРГАНОВ ПРОКУРАТУРЫ РОСС ИЙСКОЙ ФЕДЕРАЦИИ ""ЭЛЕКТРОНИКА""",,2025-09-19,175000.00,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,candidate_text_search_only
EIS,32515193302,32515193302,"№ [SNILS] Закупка завершена Объект закупки Поставка многофункциональных устройств для нужд ГБУЗ ""ПКБ № 1 ДЗМ"" в 2025 году (средства субсидии Сбербанк а) Заказчик ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ПСИХИАТРИЧЕСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 1 ИМ. Н. А. АЛЕКСЕЕВА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"" Начальная цена 808 157,16 ₽ Размещено 08.09.2025 Обновлено 22.09.2025 Окончание подачи заявок 16.09.2025 [FIO] закупки Жалоба 223-ФЗ Иной способ","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ПСИХИАТРИЧЕСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 1 ИМ. Н. А. АЛЕКСЕЕВА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",,2025-09-08,808157.16,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,candidate_text_search_only
EIS,32514754813,32514754813,"№ [SNILS] Закупка отменена Объект закупки Право заключения Договора на выполнение работ по проектированию объектов: «Реконструкция ВЛ-0,4кВ №1 ТП 176; ВЛ-0,4кВ №2 ТП 176 с заменой опор и неизолированного провода на СИП с увеличением сечения (Золотухинский РЭС)»; «Реконструкция ВЛ-0,4кВ №1 ТП 268 В.Любаж, Сбербанк ; ВЛ-0,4кВ №4 ТП 268 (Сельсовет); ВЛ-0,4кВ №2 КТП 3.2.6 3/250 с заменой опор и неизолированного провода на СИП с увеличением сечения (Фатежский РЭС)»; «Реконструкция ВЛ 0,4кВ №11 ТП 52; ВЛ 0,4кВ №2 ТП 20; ВЛ 0,4кВ №2 ТП 87; ВЛ 0,4кВ №2 ТП 1; ВЛ 0,4кВ №3 ТП 12; ВЛ 0,4кВ №3 ТП 20; ВЛ 0,4кВ №3 ТП 41; ВЛ 0,4кВ №3 ТП 87; ВЛ 0,4кВ №4 ТП 12; ВЛ 0,4кВ №4 ТП 41; ВЛ 0,4кВ №5 ТП 20; ВЛ 0,4кВ №6 ТП 20; ВЛ 0,4кВ №7 ТП 20; ВЛ 0,4кВ №2 ТП 48; ВЛ 0,4кВ №9 ТП 24; ВЛ 0,4кВ №2 ТП 6; ВЛ 0,4кВ №3 ТП 24; ВЛ 0,4кВ №19 ТП 84; ВЛ 0,4кВ №2 ТП 25; ВЛ 0,4кВ №2 ТП 73; ВЛ 0,4кВ №2 ТП 36; ВЛ 0,4кВ №26 ТП 84; ВЛ 0,4кВ №3 ТП 25; ВЛ 0,4кВ №4 ТП 36; ВЛ 0,4кВ №5 ТП 19; ВЛ 0,4кВ №9 ТП 44; ВЛ 0,4кВ №2 ТП 35; В","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "" РОСС ЕТИ ЦЕНТР""",,2025-04-17,45994819.20,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,candidate_text_search_only
EIS,0145300020725000020,0145300020725000020,"№ 0145300020725000020 Определение поставщика завершено Объект закупки Ремонт уч аст ка автомобильной дороги общего пользования местного значения по ул. Молодежная (напротив Сбербанк а) в г.п. Вознесенье Подпорожского района Ленинградской обл аст и Заказчик АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВОЗНЕСЕНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ ПОДПОРОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛ АСТ И"" Начальная цена 1 499 093,86 ₽ Размещено 08.09.2025 Обновлено 16.09.2025 Окончание подачи заявок 15.09.2025 [FIO] плана-графика Жалоба 223-ФЗ Иной способ","АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВОЗНЕСЕНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ ПОДПОРОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛ АСТ И""",,2025-09-08,1499093.86,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA-%D0%90%D0%A1%D0%A2&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,candidate_text_search_only
EIS,32515119278,32515119278,"№ [SNILS] Закупка завершена Объект закупки Услуги по проведению расчетов по операциям оплаты товаров, работ, услуг с условием постоплаты оказанных банком услуг ПАО "" Сбербанк "" Заказчик ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ОБЛ АСТ НОЙ КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР № 3"" Начальная цена 600 000,00 ₽ Размещено 12.08.2025 Обновлено 12.08.2025 [FIO] закупки Жалоба Закупка у единственного поставщика (подрядчика, исполнителя) (до 01.07.18) ' > 223-ФЗ Закупка у единственного поставщика (подрядчика, исполнителя) (до 01.07.18)","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ОБЛ АСТ НОЙ КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР № 3""",,2025-08-12,600000.00,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA-%D0%90%D0%A1%D0%A2&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,candidate_text_search_only
EIS,32515089489,32515089489,"№ [SNILS] Закупка завершена Объект закупки Выполнение комплекса мероприятий по разработке проектной документации и выполнению строительно-монтажных работ по реконструкции существующих линейных объектов электросетевого хозяйства АО «МОЭСК», попадающих в зону производства по реконструкции объекта: «Объект благоустройства пешеходной зоны ул. Ленинградская (от перекрестка ул. Профсоюзов до здания Сбербанк а по ул. Ленинградская в г. Мурманск)». Заказчик АКЦИОНЕРНОЕ ОБЩЕСТВО ""МУРМАНСКАЯ ОБЛ АСТ НАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ"" Начальная цена 14 944 664,45 ₽ Размещено 31.07.2025 Обновлено 31.07.2025 [FIO] закупки Жалоба Электронный аукцион на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с п. 8 ч. 1 ст. 33 Закона № 44-ФЗ ' > 44-ФЗ Электронный аукцион на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с п. 8 ч. 1 ст. 33 Закона № 44-ФЗ","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МУРМАНСКАЯ ОБЛ АСТ НАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ""",,2025-07-31,14944664.45,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA-%D0%90%D0%A1%D0%A2&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,candidate_text_search_only
